,raceId,RaceName,driverId,DriverName,lap,position,time,miliseconds
20,1012,Chinese Grand Prix,1,HAM,21,1,1:39.378,99378
21,1012,Chinese Grand Prix,1,HAM,22,1,1:44.331,104331
22,1012,Chinese Grand Prix,1,HAM,23,1,1:55.832,115832
23,1012,Chinese Grand Prix,1,HAM,24,1,1:36.877,96877
24,1012,Chinese Grand Prix,1,HAM,25,1,1:36.870,96870
25,1012,Chinese Grand Prix,1,HAM,26,1,1:36.882,96882
26,1012,Chinese Grand Prix,1,HAM,27,1,1:37.112,97112
27,1012,Chinese Grand Prix,1,HAM,28,1,1:36.822,96822
28,1012,Chinese Grand Prix,1,HAM,29,1,1:37.511,97511
29,1012,Chinese Grand Prix,1,HAM,30,1,1:37.347,97347
30,1012,Chinese Grand Prix,1,HAM,31,1,1:37.476,97476
31,1012,Chinese Grand Prix,1,HAM,32,1,1:37.411,97411
32,1012,Chinese Grand Prix,1,HAM,33,1,1:37.180,97180
33,1012,Chinese Grand Prix,1,HAM,34,1,1:36.645,96645
34,1012,Chinese Grand Prix,1,HAM,35,1,1:37.980,97980
35,1012,Chinese Grand Prix,1,HAM,36,1,1:41.694,101694
36,1012,Chinese Grand Prix,1,HAM,37,1,1:56.038,116038
37,1012,Chinese Grand Prix,1,HAM,38,1,1:36.049,96049
38,1012,Chinese Grand Prix,1,HAM,39,1,1:35.936,95936
39,1012,Chinese Grand Prix,1,HAM,40,1,1:36.023,96023
40,1012,Chinese Grand Prix,1,HAM,41,1,1:36.242,96242
41,1012,Chinese Grand Prix,1,HAM,42,1,1:36.383,96383
42,1012,Chinese Grand Prix,1,HAM,43,1,1:36.307,96307
43,1012,Chinese Grand Prix,1,HAM,44,1,1:36.590,96590
44,1012,Chinese Grand Prix,1,HAM,45,1,1:36.272,96272
45,1012,Chinese Grand Prix,1,HAM,46,1,1:36.467,96467
46,1012,Chinese Grand Prix,1,HAM,47,1,1:35.892,95892
47,1012,Chinese Grand Prix,1,HAM,48,1,1:36.541,96541
48,1012,Chinese Grand Prix,1,HAM,49,1,1:36.468,96468
49,1012,Chinese Grand Prix,1,HAM,50,1,1:36.450,96450
50,1012,Chinese Grand Prix,1,HAM,51,1,1:37.384,97384
51,1012,Chinese Grand Prix,1,HAM,52,1,1:36.889,96889
52,1012,Chinese Grand Prix,1,HAM,53,1,1:36.765,96765
53,1012,Chinese Grand Prix,1,HAM,54,1,1:36.266,96266
54,1012,Chinese Grand Prix,1,HAM,55,1,1:36.358,96358
55,1012,Chinese Grand Prix,1,HAM,56,1,1:36.627,96627
56,1012,Chinese Grand Prix,822,BOT,1,2,1:48.391,108391
57,1012,Chinese Grand Prix,822,BOT,2,2,1:47.756,107756
58,1012,Chinese Grand Prix,822,BOT,3,2,1:38.543,98543
59,1012,Chinese Grand Prix,822,BOT,4,2,1:38.638,98638
60,1012,Chinese Grand Prix,822,BOT,5,2,1:38.742,98742
61,1012,Chinese Grand Prix,822,BOT,6,2,1:38.698,98698
62,1012,Chinese Grand Prix,822,BOT,7,2,1:38.933,98933
63,1012,Chinese Grand Prix,822,BOT,8,2,1:38.730,98730
64,1012,Chinese Grand Prix,822,BOT,9,2,1:38.641,98641
65,1012,Chinese Grand Prix,822,BOT,10,2,1:38.300,98300
66,1012,Chinese Grand Prix,822,BOT,11,2,1:38.730,98730
67,1012,Chinese Grand Prix,822,BOT,12,2,1:39.224,99224
68,1012,Chinese Grand Prix,822,BOT,13,2,1:38.903,98903
69,1012,Chinese Grand Prix,822,BOT,14,2,1:39.099,99099
70,1012,Chinese Grand Prix,822,BOT,15,2,1:38.939,98939
71,1012,Chinese Grand Prix,822,BOT,16,2,1:39.286,99286
72,1012,Chinese Grand Prix,822,BOT,17,2,1:39.195,99195
73,1012,Chinese Grand Prix,822,BOT,18,2,1:39.288,99288
74,1012,Chinese Grand Prix,822,BOT,19,2,1:39.294,99294
75,1012,Chinese Grand Prix,822,BOT,20,2,1:39.241,99241
76,1012,Chinese Grand Prix,822,BOT,21,2,1:43.863,103863
77,1012,Chinese Grand Prix,822,BOT,22,3,1:55.432,115432
78,1012,Chinese Grand Prix,822,BOT,23,2,1:36.690,96690
79,1012,Chinese Grand Prix,822,BOT,24,2,1:36.558,96558
80,1012,Chinese Grand Prix,822,BOT,25,2,1:36.740,96740
81,1012,Chinese Grand Prix,822,BOT,26,2,1:37.398,97398
82,1012,Chinese Grand Prix,822,BOT,27,2,1:37.560,97560
83,1012,Chinese Grand Prix,822,BOT,28,2,1:37.461,97461
84,1012,Chinese Grand Prix,822,BOT,29,2,1:37.607,97607
85,1012,Chinese Grand Prix,822,BOT,30,2,1:37.535,97535
86,1012,Chinese Grand Prix,822,BOT,31,2,1:37.778,97778
87,1012,Chinese Grand Prix,822,BOT,32,2,1:37.804,97804
88,1012,Chinese Grand Prix,822,BOT,33,2,1:38.121,98121
89,1012,Chinese Grand Prix,822,BOT,34,2,1:37.791,97791
90,1012,Chinese Grand Prix,822,BOT,35,2,1:37.298,97298
91,1012,Chinese Grand Prix,822,BOT,36,2,1:41.470,101470
92,1012,Chinese Grand Prix,822,BOT,37,3,1:56.223,116223
93,1012,Chinese Grand Prix,822,BOT,38,3,1:34.872,94872
94,1012,Chinese Grand Prix,822,BOT,39,2,1:37.212,97212
95,1012,Chinese Grand Prix,822,BOT,40,2,1:37.116,97116
96,1012,Chinese Grand Prix,822,BOT,41,2,1:36.791,96791
97,1012,Chinese Grand Prix,822,BOT,42,2,1:37.043,97043
98,1012,Chinese Grand Prix,822,BOT,43,2,1:36.818,96818
99,1012,Chinese Grand Prix,822,BOT,44,2,1:35.938,95938
100,1012,Chinese Grand Prix,822,BOT,45,2,1:35.921,95921
101,1012,Chinese Grand Prix,822,BOT,46,2,1:35.829,95829
102,1012,Chinese Grand Prix,822,BOT,47,2,1:36.338,96338
103,1012,Chinese Grand Prix,822,BOT,48,2,1:36.655,96655
104,1012,Chinese Grand Prix,822,BOT,49,2,1:36.240,96240
105,1012,Chinese Grand Prix,822,BOT,50,2,1:36.518,96518
106,1012,Chinese Grand Prix,822,BOT,51,2,1:36.583,96583
107,1012,Chinese Grand Prix,822,BOT,52,2,1:36.633,96633
108,1012,Chinese Grand Prix,822,BOT,53,2,1:36.878,96878
109,1012,Chinese Grand Prix,822,BOT,54,2,1:36.896,96896
110,1012,Chinese Grand Prix,822,BOT,55,2,1:36.306,96306
111,1012,Chinese Grand Prix,822,BOT,56,2,1:36.415,96415
112,1012,Chinese Grand Prix,844,LEC,1,3,1:50.061,110061
113,1012,Chinese Grand Prix,844,LEC,2,3,1:47.918,107918
114,1012,Chinese Grand Prix,844,LEC,3,3,1:38.637,98637
115,1012,Chinese Grand Prix,844,LEC,4,3,1:38.849,98849
116,1012,Chinese Grand Prix,844,LEC,5,3,1:38.970,98970
117,1012,Chinese Grand Prix,844,LEC,6,3,1:38.743,98743
118,1012,Chinese Grand Prix,844,LEC,7,3,1:39.101,99101
119,1012,Chinese Grand Prix,844,LEC,8,3,1:38.912,98912
120,1012,Chinese Grand Prix,844,LEC,9,3,1:38.915,98915
121,1012,Chinese Grand Prix,844,LEC,10,3,1:38.981,98981
122,1012,Chinese Grand Prix,844,LEC,11,4,1:40.993,100993
123,1012,Chinese Grand Prix,844,LEC,12,4,1:39.608,99608
124,1012,Chinese Grand Prix,844,LEC,13,4,1:39.759,99759
125,1012,Chinese Grand Prix,844,LEC,14,4,1:39.587,99587
126,1012,Chinese Grand Prix,844,LEC,15,4,1:39.688,99688
127,1012,Chinese Grand Prix,844,LEC,16,4,1:39.914,99914
128,1012,Chinese Grand Prix,844,LEC,17,4,1:39.985,99985
129,1012,Chinese Grand Prix,844,LEC,18,3,1:40.358,100358
130,1012,Chinese Grand Prix,844,LEC,19,3,1:39.756,99756
131,1012,Chinese Grand Prix,844,LEC,20,3,1:40.331,100331
132,1012,Chinese Grand Prix,844,LEC,21,3,1:40.536,100536
133,1012,Chinese Grand Prix,844,LEC,22,2,1:45.360,105360
134,1012,Chinese Grand Prix,844,LEC,23,5,1:56.967,116967
135,1012,Chinese Grand Prix,844,LEC,24,5,1:37.400,97400
136,1012,Chinese Grand Prix,844,LEC,25,5,1:37.564,97564
137,1012,Chinese Grand Prix,844,LEC,26,5,1:37.348,97348
138,1012,Chinese Grand Prix,844,LEC,27,5,1:37.445,97445
139,1012,Chinese Grand Prix,844,LEC,28,5,1:37.132,97132
140,1012,Chinese Grand Prix,844,LEC,29,5,1:37.103,97103
141,1012,Chinese Grand Prix,844,LEC,30,5,1:37.236,97236
142,1012,Chinese Grand Prix,844,LEC,31,5,1:37.492,97492
143,1012,Chinese Grand Prix,844,LEC,32,5,1:37.571,97571
144,1012,Chinese Grand Prix,844,LEC,33,5,1:37.853,97853
145,1012,Chinese Grand Prix,844,LEC,34,4,1:37.818,97818
146,1012,Chinese Grand Prix,844,LEC,35,4,1:37.738,97738
147,1012,Chinese Grand Prix,844,LEC,36,3,1:37.491,97491
148,1012,Chinese Grand Prix,844,LEC,37,2,1:37.784,97784
149,1012,Chinese Grand Prix,844,LEC,38,2,1:37.466,97466
150,1012,Chinese Grand Prix,844,LEC,39,3,1:38.333,98333
151,1012,Chinese Grand Prix,844,LEC,40,3,1:38.390,98390
152,1012,Chinese Grand Prix,844,LEC,41,3,1:37.775,97775
153,1012,Chinese Grand Prix,844,LEC,42,4,1:42.844,102844
154,1012,Chinese Grand Prix,844,LEC,43,5,1:57.267,117267
155,1012,Chinese Grand Prix,844,LEC,44,5,1:35.774,95774
156,1012,Chinese Grand Prix,844,LEC,45,5,1:34.860,94860
157,1012,Chinese Grand Prix,844,LEC,46,5,1:35.676,95676
158,1012,Chinese Grand Prix,844,LEC,47,5,1:36.136,96136
159,1012,Chinese Grand Prix,844,LEC,48,5,1:35.888,95888
160,1012,Chinese Grand Prix,844,LEC,49,5,1:36.073,96073
161,1012,Chinese Grand Prix,844,LEC,50,5,1:36.149,96149
162,1012,Chinese Grand Prix,844,LEC,51,5,1:36.243,96243
163,1012,Chinese Grand Prix,844,LEC,52,5,1:35.916,95916
164,1012,Chinese Grand Prix,844,LEC,53,5,1:36.129,96129
165,1012,Chinese Grand Prix,844,LEC,54,5,1:36.314,96314
166,1012,Chinese Grand Prix,844,LEC,55,5,1:36.986,96986
167,1012,Chinese Grand Prix,844,LEC,56,5,1:36.503,96503
168,1012,Chinese Grand Prix,20,VET,1,4,1:50.733,110733
169,1012,Chinese Grand Prix,20,VET,2,4,1:47.915,107915
170,1012,Chinese Grand Prix,20,VET,3,4,1:38.643,98643
171,1012,Chinese Grand Prix,20,VET,4,4,1:38.892,98892
172,1012,Chinese Grand Prix,20,VET,5,4,1:38.976,98976
173,1012,Chinese Grand Prix,20,VET,6,4,1:38.839,98839
174,1012,Chinese Grand Prix,20,VET,7,4,1:39.112,99112
175,1012,Chinese Grand Prix,20,VET,8,4,1:38.933,98933
176,1012,Chinese Grand Prix,20,VET,9,4,1:38.956,98956
177,1012,Chinese Grand Prix,20,VET,10,4,1:38.906,98906
178,1012,Chinese Grand Prix,20,VET,11,3,1:39.109,99109
179,1012,Chinese Grand Prix,20,VET,12,3,1:39.493,99493
180,1012,Chinese Grand Prix,20,VET,13,3,1:39.874,99874
181,1012,Chinese Grand Prix,20,VET,14,3,1:39.433,99433
182,1012,Chinese Grand Prix,20,VET,15,3,1:39.762,99762
183,1012,Chinese Grand Prix,20,VET,16,3,1:39.656,99656
184,1012,Chinese Grand Prix,20,VET,17,3,1:39.790,99790
185,1012,Chinese Grand Prix,20,VET,18,4,1:45.026,105026
186,1012,Chinese Grand Prix,20,VET,19,5,1:56.840,116840
187,1012,Chinese Grand Prix,20,VET,20,4,1:36.998,96998
188,1012,Chinese Grand Prix,20,VET,21,4,1:37.150,97150
189,1012,Chinese Grand Prix,20,VET,22,4,1:37.554,97554
190,1012,Chinese Grand Prix,20,VET,23,3,1:37.444,97444
191,1012,Chinese Grand Prix,20,VET,24,3,1:37.787,97787
192,1012,Chinese Grand Prix,20,VET,25,3,1:37.690,97690
193,1012,Chinese Grand Prix,20,VET,26,3,1:37.718,97718
194,1012,Chinese Grand Prix,20,VET,27,3,1:37.450,97450
195,1012,Chinese Grand Prix,20,VET,28,3,1:37.855,97855
196,1012,Chinese Grand Prix,20,VET,29,3,1:38.108,98108
197,1012,Chinese Grand Prix,20,VET,30,3,1:37.358,97358
198,1012,Chinese Grand Prix,20,VET,31,3,1:37.614,97614
199,1012,Chinese Grand Prix,20,VET,32,3,1:37.300,97300
200,1012,Chinese Grand Prix,20,VET,33,3,1:37.416,97416
201,1012,Chinese Grand Prix,20,VET,34,3,1:37.543,97543
202,1012,Chinese Grand Prix,20,VET,35,3,1:42.341,102341
203,1012,Chinese Grand Prix,20,VET,36,4,1:54.699,114699
204,1012,Chinese Grand Prix,20,VET,37,4,1:34.836,94836
205,1012,Chinese Grand Prix,20,VET,38,4,1:36.498,96498
206,1012,Chinese Grand Prix,20,VET,39,4,1:36.612,96612
207,1012,Chinese Grand Prix,20,VET,40,4,1:36.698,96698
208,1012,Chinese Grand Prix,20,VET,41,4,1:36.646,96646
209,1012,Chinese Grand Prix,20,VET,42,3,1:36.335,96335
210,1012,Chinese Grand Prix,20,VET,43,3,1:36.648,96648
211,1012,Chinese Grand Prix,20,VET,44,3,1:36.361,96361
212,1012,Chinese Grand Prix,20,VET,45,3,1:36.251,96251
213,1012,Chinese Grand Prix,20,VET,46,3,1:36.017,96017
214,1012,Chinese Grand Prix,20,VET,47,3,1:36.756,96756
215,1012,Chinese Grand Prix,20,VET,48,3,1:36.427,96427
216,1012,Chinese Grand Prix,20,VET,49,3,1:36.976,96976
217,1012,Chinese Grand Prix,20,VET,50,3,1:36.458,96458
218,1012,Chinese Grand Prix,20,VET,51,3,1:37.048,97048
219,1012,Chinese Grand Prix,20,VET,52,3,1:36.469,96469
220,1012,Chinese Grand Prix,20,VET,53,3,1:36.454,96454
221,1012,Chinese Grand Prix,20,VET,54,3,1:36.868,96868
222,1012,Chinese Grand Prix,20,VET,55,3,1:36.875,96875
223,1012,Chinese Grand Prix,20,VET,56,3,1:37.948,97948
224,1012,Chinese Grand Prix,830,VER,1,5,1:52.744,112744
225,1012,Chinese Grand Prix,830,VER,2,5,1:47.324,107324
226,1012,Chinese Grand Prix,830,VER,3,5,1:39.203,99203
227,1012,Chinese Grand Prix,830,VER,4,5,1:39.075,99075
228,1012,Chinese Grand Prix,830,VER,5,5,1:38.863,98863
229,1012,Chinese Grand Prix,830,VER,6,5,1:39.154,99154
230,1012,Chinese Grand Prix,830,VER,7,5,1:39.002,99002
231,1012,Chinese Grand Prix,830,VER,8,5,1:38.991,98991
232,1012,Chinese Grand Prix,830,VER,9,5,1:39.108,99108
233,1012,Chinese Grand Prix,830,VER,10,5,1:39.176,99176
234,1012,Chinese Grand Prix,830,VER,11,5,1:39.498,99498
235,1012,Chinese Grand Prix,830,VER,12,5,1:40.070,100070
236,1012,Chinese Grand Prix,830,VER,13,5,1:39.705,99705
237,1012,Chinese Grand Prix,830,VER,14,5,1:39.472,99472
238,1012,Chinese Grand Prix,830,VER,15,5,1:39.463,99463
239,1012,Chinese Grand Prix,830,VER,16,5,1:39.776,99776
240,1012,Chinese Grand Prix,830,VER,17,5,1:44.082,104082
241,1012,Chinese Grand Prix,830,VER,18,6,1:57.074,117074
242,1012,Chinese Grand Prix,830,VER,19,6,1:37.652,97652
243,1012,Chinese Grand Prix,830,VER,20,5,1:37.502,97502
244,1012,Chinese Grand Prix,830,VER,21,5,1:37.781,97781
245,1012,Chinese Grand Prix,830,VER,22,5,1:38.222,98222
246,1012,Chinese Grand Prix,830,VER,23,4,1:38.153,98153
247,1012,Chinese Grand Prix,830,VER,24,4,1:38.154,98154
248,1012,Chinese Grand Prix,830,VER,25,4,1:37.792,97792
249,1012,Chinese Grand Prix,830,VER,26,4,1:37.951,97951
250,1012,Chinese Grand Prix,830,VER,27,4,1:37.876,97876
251,1012,Chinese Grand Prix,830,VER,28,4,1:37.986,97986
252,1012,Chinese Grand Prix,830,VER,29,4,1:38.014,98014
253,1012,Chinese Grand Prix,830,VER,30,4,1:38.136,98136
254,1012,Chinese Grand Prix,830,VER,31,4,1:38.597,98597
255,1012,Chinese Grand Prix,830,VER,32,4,1:38.692,98692
256,1012,Chinese Grand Prix,830,VER,33,4,1:38.378,98378
257,1012,Chinese Grand Prix,830,VER,34,5,1:42.883,102883
258,1012,Chinese Grand Prix,830,VER,35,5,1:55.105,115105
259,1012,Chinese Grand Prix,830,VER,36,5,1:36.776,96776
260,1012,Chinese Grand Prix,830,VER,37,5,1:36.699,96699
261,1012,Chinese Grand Prix,830,VER,38,5,1:37.217,97217
262,1012,Chinese Grand Prix,830,VER,39,5,1:36.659,96659
263,1012,Chinese Grand Prix,830,VER,40,5,1:36.462,96462
264,1012,Chinese Grand Prix,830,VER,41,5,1:36.503,96503
265,1012,Chinese Grand Prix,830,VER,42,5,1:36.626,96626
266,1012,Chinese Grand Prix,830,VER,43,4,1:36.688,96688
267,1012,Chinese Grand Prix,830,VER,44,4,1:36.212,96212
268,1012,Chinese Grand Prix,830,VER,45,4,1:36.143,96143
269,1012,Chinese Grand Prix,830,VER,46,4,1:36.233,96233
270,1012,Chinese Grand Prix,830,VER,47,4,1:36.639,96639
271,1012,Chinese Grand Prix,830,VER,48,4,1:36.866,96866
272,1012,Chinese Grand Prix,830,VER,49,4,1:36.623,96623
273,1012,Chinese Grand Prix,830,VER,50,4,1:36.619,96619
274,1012,Chinese Grand Prix,830,VER,51,4,1:36.739,96739
275,1012,Chinese Grand Prix,830,VER,52,4,1:37.005,97005
276,1012,Chinese Grand Prix,830,VER,53,4,1:37.597,97597
277,1012,Chinese Grand Prix,830,VER,54,4,1:37.675,97675
278,1012,Chinese Grand Prix,830,VER,55,4,1:37.296,97296
279,1012,Chinese Grand Prix,830,VER,56,4,1:38.046,98046
280,1012,Chinese Grand Prix,842,GAS,1,6,1:54.122,114122
281,1012,Chinese Grand Prix,842,GAS,2,6,1:47.409,107409
282,1012,Chinese Grand Prix,842,GAS,3,6,1:39.821,99821
283,1012,Chinese Grand Prix,842,GAS,4,6,1:39.988,99988
284,1012,Chinese Grand Prix,842,GAS,5,6,1:39.720,99720
285,1012,Chinese Grand Prix,842,GAS,6,6,1:39.970,99970
286,1012,Chinese Grand Prix,842,GAS,7,6,1:39.871,99871
287,1012,Chinese Grand Prix,842,GAS,8,6,1:39.807,99807
288,1012,Chinese Grand Prix,842,GAS,9,6,1:39.727,99727
289,1012,Chinese Grand Prix,842,GAS,10,6,1:39.720,99720
290,1012,Chinese Grand Prix,842,GAS,11,6,1:39.872,99872
291,1012,Chinese Grand Prix,842,GAS,12,6,1:40.170,100170
292,1012,Chinese Grand Prix,842,GAS,13,6,1:39.998,99998
293,1012,Chinese Grand Prix,842,GAS,14,6,1:39.905,99905
294,1012,Chinese Grand Prix,842,GAS,15,6,1:39.923,99923
295,1012,Chinese Grand Prix,842,GAS,16,6,1:40.032,100032
296,1012,Chinese Grand Prix,842,GAS,17,6,1:40.014,100014
297,1012,Chinese Grand Prix,842,GAS,18,5,1:40.417,100417
298,1012,Chinese Grand Prix,842,GAS,19,4,1:44.356,104356
299,1012,Chinese Grand Prix,842,GAS,20,8,1:57.332,117332
300,1012,Chinese Grand Prix,842,GAS,21,7,1:38.429,98429
301,1012,Chinese Grand Prix,842,GAS,22,7,1:38.947,98947
302,1012,Chinese Grand Prix,842,GAS,23,6,1:39.377,99377
303,1012,Chinese Grand Prix,842,GAS,24,6,1:38.513,98513
304,1012,Chinese Grand Prix,842,GAS,25,6,1:38.583,98583
305,1012,Chinese Grand Prix,842,GAS,26,6,1:38.382,98382
306,1012,Chinese Grand Prix,842,GAS,27,6,1:38.458,98458
307,1012,Chinese Grand Prix,842,GAS,28,6,1:38.854,98854
308,1012,Chinese Grand Prix,842,GAS,29,6,1:38.607,98607
309,1012,Chinese Grand Prix,842,GAS,30,6,1:38.967,98967
310,1012,Chinese Grand Prix,842,GAS,31,6,1:38.970,98970
311,1012,Chinese Grand Prix,842,GAS,32,6,1:38.972,98972
312,1012,Chinese Grand Prix,842,GAS,33,6,1:38.751,98751
313,1012,Chinese Grand Prix,842,GAS,34,6,1:38.788,98788
314,1012,Chinese Grand Prix,842,GAS,35,6,1:38.915,98915
315,1012,Chinese Grand Prix,842,GAS,36,6,1:38.362,98362
316,1012,Chinese Grand Prix,842,GAS,37,6,1:38.224,98224
317,1012,Chinese Grand Prix,842,GAS,38,6,1:38.412,98412
318,1012,Chinese Grand Prix,842,GAS,39,6,1:43.236,103236
319,1012,Chinese Grand Prix,842,GAS,40,6,1:56.881,116881
320,1012,Chinese Grand Prix,842,GAS,41,6,1:36.225,96225
321,1012,Chinese Grand Prix,842,GAS,42,6,1:36.928,96928
322,1012,Chinese Grand Prix,842,GAS,43,6,1:36.695,96695
323,1012,Chinese Grand Prix,842,GAS,44,6,1:36.763,96763
324,1012,Chinese Grand Prix,842,GAS,45,6,1:37.286,97286
325,1012,Chinese Grand Prix,842,GAS,46,6,1:36.972,96972
326,1012,Chinese Grand Prix,842,GAS,47,6,1:37.552,97552
327,1012,Chinese Grand Prix,842,GAS,48,6,1:37.576,97576
328,1012,Chinese Grand Prix,842,GAS,49,6,1:37.245,97245
329,1012,Chinese Grand Prix,842,GAS,50,6,1:37.306,97306
330,1012,Chinese Grand Prix,842,GAS,51,6,1:37.589,97589
331,1012,Chinese Grand Prix,842,GAS,52,6,1:37.591,97591
332,1012,Chinese Grand Prix,842,GAS,53,6,1:42.032,102032
333,1012,Chinese Grand Prix,842,GAS,54,6,1:56.679,116679
334,1012,Chinese Grand Prix,842,GAS,55,6,1:34.742,94742
335,1012,Chinese Grand Prix,842,GAS,56,6,1:37.674,97674
336,1012,Chinese Grand Prix,817,RIC,1,7,1:56.770,116770
337,1012,Chinese Grand Prix,817,RIC,2,7,1:47.265,107265
338,1012,Chinese Grand Prix,817,RIC,3,7,1:40.475,100475
339,1012,Chinese Grand Prix,817,RIC,4,7,1:40.547,100547
340,1012,Chinese Grand Prix,817,RIC,5,7,1:40.254,100254
341,1012,Chinese Grand Prix,817,RIC,6,7,1:40.115,100115
342,1012,Chinese Grand Prix,817,RIC,7,7,1:40.044,100044
343,1012,Chinese Grand Prix,817,RIC,8,7,1:40.179,100179
344,1012,Chinese Grand Prix,817,RIC,9,7,1:40.497,100497
345,1012,Chinese Grand Prix,817,RIC,10,7,1:40.259,100259
346,1012,Chinese Grand Prix,817,RIC,11,7,1:40.450,100450
347,1012,Chinese Grand Prix,817,RIC,12,7,1:40.407,100407
348,1012,Chinese Grand Prix,817,RIC,13,7,1:40.468,100468
349,1012,Chinese Grand Prix,817,RIC,14,7,1:40.433,100433
350,1012,Chinese Grand Prix,817,RIC,15,7,1:40.438,100438
351,1012,Chinese Grand Prix,817,RIC,16,7,1:40.349,100349
352,1012,Chinese Grand Prix,817,RIC,17,7,1:40.776,100776
353,1012,Chinese Grand Prix,817,RIC,18,8,1:45.141,105141
354,1012,Chinese Grand Prix,817,RIC,19,10,1:58.518,118518
355,1012,Chinese Grand Prix,817,RIC,20,9,1:40.462,100462
356,1012,Chinese Grand Prix,817,RIC,21,8,1:40.979,100979
357,1012,Chinese Grand Prix,817,RIC,22,8,1:40.833,100833
358,1012,Chinese Grand Prix,817,RIC,23,8,1:40.388,100388
359,1012,Chinese Grand Prix,817,RIC,24,8,1:40.405,100405
360,1012,Chinese Grand Prix,817,RIC,25,8,1:40.429,100429
361,1012,Chinese Grand Prix,817,RIC,26,7,1:40.026,100026
362,1012,Chinese Grand Prix,817,RIC,27,7,1:40.385,100385
363,1012,Chinese Grand Prix,817,RIC,28,7,1:39.933,99933
364,1012,Chinese Grand Prix,817,RIC,29,7,1:39.145,99145
365,1012,Chinese Grand Prix,817,RIC,30,7,1:38.902,98902
366,1012,Chinese Grand Prix,817,RIC,31,7,1:39.015,99015
367,1012,Chinese Grand Prix,817,RIC,32,7,1:39.326,99326
368,1012,Chinese Grand Prix,817,RIC,33,7,1:39.212,99212
369,1012,Chinese Grand Prix,817,RIC,34,7,1:39.094,99094
370,1012,Chinese Grand Prix,817,RIC,35,7,1:38.833,98833
371,1012,Chinese Grand Prix,817,RIC,36,7,1:39.135,99135
372,1012,Chinese Grand Prix,817,RIC,37,7,1:38.886,98886
373,1012,Chinese Grand Prix,817,RIC,38,7,1:38.632,98632
374,1012,Chinese Grand Prix,817,RIC,39,7,1:39.291,99291
375,1012,Chinese Grand Prix,817,RIC,40,7,1:39.022,99022
376,1012,Chinese Grand Prix,817,RIC,41,7,1:39.304,99304
377,1012,Chinese Grand Prix,817,RIC,42,7,1:39.334,99334
378,1012,Chinese Grand Prix,817,RIC,43,7,1:39.461,99461
379,1012,Chinese Grand Prix,817,RIC,44,7,1:39.181,99181
380,1012,Chinese Grand Prix,817,RIC,45,7,1:39.073,99073
381,1012,Chinese Grand Prix,817,RIC,46,7,1:39.044,99044
382,1012,Chinese Grand Prix,817,RIC,47,7,1:38.842,98842
383,1012,Chinese Grand Prix,817,RIC,48,7,1:38.988,98988
384,1012,Chinese Grand Prix,817,RIC,49,7,1:39.111,99111
385,1012,Chinese Grand Prix,817,RIC,50,7,1:39.619,99619
386,1012,Chinese Grand Prix,817,RIC,51,7,1:39.534,99534
387,1012,Chinese Grand Prix,817,RIC,52,7,1:41.021,101021
388,1012,Chinese Grand Prix,817,RIC,53,7,1:39.595,99595
389,1012,Chinese Grand Prix,817,RIC,54,7,1:40.287,100287
390,1012,Chinese Grand Prix,817,RIC,55,7,1:41.283,101283
391,1012,Chinese Grand Prix,815,PER,1,8,1:57.998,117998
392,1012,Chinese Grand Prix,815,PER,2,8,1:47.379,107379
393,1012,Chinese Grand Prix,815,PER,3,8,1:40.612,100612
394,1012,Chinese Grand Prix,815,PER,4,8,1:40.377,100377
395,1012,Chinese Grand Prix,815,PER,5,8,1:40.277,100277
396,1012,Chinese Grand Prix,815,PER,6,8,1:40.294,100294
397,1012,Chinese Grand Prix,815,PER,7,8,1:40.357,100357
398,1012,Chinese Grand Prix,815,PER,8,8,1:40.494,100494
399,1012,Chinese Grand Prix,815,PER,9,8,1:40.336,100336
400,1012,Chinese Grand Prix,815,PER,10,8,1:40.153,100153
401,1012,Chinese Grand Prix,815,PER,11,8,1:40.366,100366
402,1012,Chinese Grand Prix,815,PER,12,8,1:40.421,100421
403,1012,Chinese Grand Prix,815,PER,13,8,1:40.528,100528
404,1012,Chinese Grand Prix,815,PER,14,8,1:40.357,100357
405,1012,Chinese Grand Prix,815,PER,15,8,1:40.784,100784
406,1012,Chinese Grand Prix,815,PER,16,8,1:40.666,100666
407,1012,Chinese Grand Prix,815,PER,17,8,1:40.519,100519
408,1012,Chinese Grand Prix,815,PER,18,7,1:41.637,101637
409,1012,Chinese Grand Prix,815,PER,19,7,1:41.158,101158
410,1012,Chinese Grand Prix,815,PER,20,7,1:45.308,105308
411,1012,Chinese Grand Prix,815,PER,21,9,1:58.725,118725
412,1012,Chinese Grand Prix,815,PER,22,9,1:39.772,99772
413,1012,Chinese Grand Prix,815,PER,23,9,1:40.056,100056
414,1012,Chinese Grand Prix,815,PER,24,9,1:40.666,100666
415,1012,Chinese Grand Prix,815,PER,25,9,1:39.797,99797
416,1012,Chinese Grand Prix,815,PER,26,8,1:40.236,100236
417,1012,Chinese Grand Prix,815,PER,27,8,1:39.875,99875
418,1012,Chinese Grand Prix,815,PER,28,8,1:39.462,99462
419,1012,Chinese Grand Prix,815,PER,29,8,1:38.827,98827
420,1012,Chinese Grand Prix,815,PER,30,8,1:39.063,99063
421,1012,Chinese Grand Prix,815,PER,31,8,1:39.227,99227
422,1012,Chinese Grand Prix,815,PER,32,8,1:39.169,99169
